qw,qx,qy,qz,Eye X,Eye Y
0.09993172,0.0637529,-0.7935793000000001,0.5968091,0.6390401,0.3371663
0.09709407,0.06144267,-0.7962751,0.5939223000000001,0.6430561,0.3330287
0.09709407,0.06144267,-0.7962751,0.5939223000000001,0.6430561,0.3330287
0.09393872,0.06030558,-0.799153,0.5906719,0.6483536999999999,0.3386652
0.09050717,0.06012833,-0.8016939999999999,0.5877751999999999,0.6534696,0.3468212
0.08624455,0.06038472,-0.8037359000000001,0.5855973000000001,0.6534696,0.3468212
0.08624455,0.06038472,-0.8037359000000001,0.5855973000000001,0.6642220999999999,0.36243400000000003
0.08052765,0.05978418,-0.8055251999999999,0.5840123,0.6642220999999999,0.36243400000000003
0.07353412,0.05945721,-0.8073172,0.5824918,0.6708133000000001,0.37201100000000004
0.06451472,0.05936672,-0.8096609,0.5803126999999999,0.672536,0.3737422
0.06451472,0.05936672,-0.8096609,0.5803126999999999,0.6705438,0.3737914
0.05184023,0.060041599999999994,-0.8128422,0.5770574,0.6512784,0.3685929
0.03465142,0.06190217,-0.8164832,0.5729945,0.6512784,0.3685929
0.01104787,0.06351798,-0.8200716999999998,0.5686175,0.5465568000000001,0.27940240000000005
0.01104787,0.06351798,-0.8200716999999998,0.5686175,0.5465568000000001,0.27940240000000005
-0.01598981,0.06613755,-0.8227353000000001,0.5643374,0.5465568000000001,0.27940240000000005
-0.04062411,0.06772307,-0.8245591999999998,0.560237,0.3333409,0.2411686
-0.06275044,0.06654982,-0.8258738999999999,0.5563864000000001,0.27607509999999996,0.22705250000000002
-0.06275044,0.06654982,-0.8258738999999999,0.5563864000000001,0.1887058,0.27364190000000005
-0.08163584,0.06335238,-0.8269962,0.5526295,0.19027639999999998,0.27494559999999996
-0.09636395,0.05966111,-0.8282045,0.5488460999999999,1.134617,0.9144363000000001
-0.1082116,0.05491129,-0.8289039,0.5460708000000001,1.145399,0.9128568000000001
-0.1082116,0.05491129,-0.8289039,0.5460708000000001,1.1657030000000002,0.9123247
-0.1187009,0.04866834,-0.828786,0.5446607,1.1657030000000002,0.9123247
-0.1278545,0.04248784,-0.828116,0.5441249,0.41348630000000003,0.3317198
-0.1278545,0.04248784,-0.828116,0.5441249,0.41348630000000003,0.3317198
-0.133645,0.03651474,-0.8259274999999999,0.5464883,0.43321279999999995,0.33780959999999993
-0.1366356,0.02957681,-0.8225790999999999,0.5511984000000001,0.44045550000000006,0.3406186
-0.1395375,0.0205,-0.8196157,0.555283,0.46221660000000003,0.34548870000000004
-0.1418128,0.01198218,-0.8182665,0.5569430000000001,0.47236480000000003,0.33692690000000003
-0.1418128,0.01198218,-0.8182665,0.5569430000000001,0.474512,0.33403109999999997
-0.1417967,0.005981445,-0.8172649000000001,0.5585123000000001,0.47247740000000005,0.3189577
-0.1401043,-0.0,-0.8159585,0.5608766,0.4780305,0.3150502
-0.1401043,-0.0,-0.8159585,0.5608766,0.47898690000000005,0.3149058
-0.1382442,-0.005097075,-0.8149616,0.5627614000000001,0.48658729999999994,0.3182725
-0.13511529999999997,-0.008173243,-0.8155745,0.562597,0.48672440000000006,0.31490229999999997
-0.1309046,-0.010031700000000001,-0.817599,0.5606204,0.48664189999999996,0.3141958
-0.1309046,-0.010031700000000001,-0.817599,0.5606204,0.4839725,0.30598800000000004
-0.12742260000000002,-0.01336572,-0.8200439,0.5577748,0.4834169,0.3041202
-0.1250466,-0.01804516,-0.8221171999999999,0.5551225999999999,0.48457380000000005,0.3049005
-0.1229792,-0.02249177,-0.8240097,0.5526105,0.4855035,0.30746090000000004
-0.1229792,-0.02249177,-0.8240097,0.5526105,0.4844683,0.30928490000000003
-0.12056189999999999,-0.02690896,-0.8262507,0.5495913,0.4843217000000001,0.30959990000000004
-0.11716789999999999,-0.03168742,-0.8293903,0.545325,0.48582840000000005,0.3084978
-0.11308230000000001,-0.03581354,-0.8332953000000002,0.5399526,0.49391899999999994,0.3074873
-0.11308230000000001,-0.03581354,-0.8332953000000002,0.5399526,0.49391899999999994,0.3074873
-0.1076752,-0.03823452,-0.8375725,0.5342439,0.5013035,0.3058421
-0.1002654,-0.03893622,-0.8419108000000001,0.5287883000000001,0.5013035,0.3058421
-0.09208144,-0.0395358,-0.845786,0.5240268,0.5079566,0.3088675
-0.09208144,-0.0395358,-0.845786,0.5240268,0.5100752000000001,0.3100369
-0.08326032,-0.04031768,-0.8497323,0.5190349,0.5181458999999999,0.3186743
-0.07422227,-0.0405176,-0.8541506999999999,0.5131043,0.5206718,0.3236771
-0.06504063,-0.04092224,-0.8590814,0.5060377,0.5206718,0.3236771
-0.06504063,-0.04092224,-0.8590814,0.5060377,0.5098146,0.3218227
-0.0561266,-0.04151073,-0.8643823,0.4979657,0.5098146,0.3218227
-0.04750135,-0.04296199,-0.8701844999999999,0.4885457,0.5005432,0.3219591
-0.03830869,-0.04551799,-0.877084,0.47663859999999997,0.497066,0.3200217
-0.03830869,-0.04551799,-0.877084,0.47663859999999997,0.497066,0.3200217
-0.02788525,-0.04982278,-0.8850905000000001,0.4619036,0.5009123999999999,0.31815920000000003
-0.01526611,-0.05513607,-0.8936826999999999,0.44503729999999997,0.5009123999999999,0.31815920000000003
-0.01526611,-0.05513607,-0.8936826999999999,0.44503729999999997,0.6025602,0.26062759999999996
0.0005179005,-0.05879254,-0.9022882999999999,0.4271054,0.6291720999999999,0.24114610000000003
0.01792481,-0.05976759999999999,-0.9100705,0.4097295,0.6291720999999999,0.24114610000000003
0.03579804,-0.05866822,-0.917391,0.39200799999999997,0.7885705,0.2400672
0.03579804,-0.05866822,-0.917391,0.39200799999999997,0.7655223000000001,0.2540942
0.05301198,-0.05623269,-0.9240363000000001,0.37441220000000003,0.7612426999999999,0.2522275
0.06988630000000001,-0.05307182,-0.9300565999999999,0.3567829,0.7376457,0.26143310000000003
0.08583323,-0.04936563,-0.9359933000000001,0.337805,0.7326998,0.2592723
0.08583323,-0.04936563,-0.9359933000000001,0.337805,0.6960626999999999,0.2726676
0.10114379999999999,-0.04497293,-0.941368,0.3187062,0.6546308000000001,0.2811844
0.1153857,-0.04074041,-0.9458645,0.3006105,0.6546308000000001,0.2811844
0.1297385,-0.03605974,-0.9492562,0.2842187,0.6224601,0.2841479
0.1297385,-0.03605974,-0.9492562,0.2842187,0.5998279000000001,0.287668
0.1443838,-0.03194116,-0.9525163000000001,0.2661686,0.5998279000000001,0.287668
0.1587606,-0.02793437,-0.9558607,0.24565229999999996,0.5807217,0.28614570000000006
0.17263610000000001,-0.02312355,-0.9592233,0.22260460000000004,0.5807217,0.28614570000000006
0.17263610000000001,-0.02312355,-0.9592233,0.22260460000000004,0.5933291,0.28986409999999996
0.1842569,-0.01937614,-0.9627485,0.19695,0.6245919,0.2825708
0.1926243,-0.01709377,-0.966404,0.1693138,0.6245919,0.2825708
0.1969015,-0.01496096,-0.9704101,0.1389612,0.5861416,0.3205731
0.1969015,-0.01496096,-0.9704101,0.1389612,0.5571994,0.3427108
0.1967182,-0.01337102,-0.9742386000000001,0.1094634,0.5571994,0.3427108
0.1937376,-0.01338772,-0.9775121999999999,0.08219675,0.5246586,0.33943720000000005
0.1898844,-0.01328829,-0.9800618000000001,0.056975599999999994,0.5246586,0.33943720000000005
0.1898844,-0.01328829,-0.9800618000000001,0.056975599999999994,0.5014441,0.32108369999999997
0.18406570000000003,-0.01412908,-0.982251,0.03321368,0.5005182,0.3146575
0.1758461,-0.01614146,-0.9842177,0.01153742,0.5010754,0.30908
0.16647479999999998,-0.01878376,-0.985815,-0.01010901,0.5030969,0.3002672
0.16647479999999998,-0.01878376,-0.985815,-0.01010901,0.5033350999999999,0.29866459999999995
0.15672,-0.02087081,-0.9868491,-0.03364626,0.5114689,0.294139
0.148653,-0.02113192,-0.9869734,-0.0577866,0.5123674,0.29540409999999995
0.148653,-0.02113192,-0.9869734,-0.0577866,0.5176057,0.30420240000000004
0.14093970000000003,-0.02218894,-0.9864445,-0.08106085,0.49355600000000005,0.3473153
0.1333007,-0.02418163,-0.985608,-0.1011086,0.49355600000000005,0.3473153
0.1261129,-0.02606909,-0.9846588,-0.11774069999999999,0.4724799,0.37315740000000003
0.1261129,-0.02606909,-0.9846588,-0.11774069999999999,0.45625190000000004,0.37541149999999995
0.1202095,-0.02698472,-0.9835314000000001,-0.1322405,0.4556978,0.3756974
0.1148125,-0.02813582,-0.9823831000000001,-0.14474120000000001,0.44980870000000006,0.37805720000000004
0.1101769,-0.03012269,-0.9814784,-0.1537984,0.45951720000000007,0.3673249
0.1101769,-0.03012269,-0.9814784,-0.1537984,0.46500920000000007,0.361302
0.1064728,-0.03015211,-0.9805507,-0.1620951,0.4659678,0.36006479999999996
0.10442190000000001,-0.02741668,-0.9794528,-0.1703426,0.4718441,0.3564492
0.1050394,-0.02382092,-0.978183,-0.1776439,0.48066369999999997,0.3508843
0.1050394,-0.02382092,-0.978183,-0.1776439,0.48777709999999996,0.3487866
0.10916310000000001,-0.02261169,-0.9765060999999999,-0.1844127,0.4907456,0.3454419
0.11221189999999999,-0.02340378,-0.9753106,-0.1887594,0.4907456,0.3454419
0.11303160000000001,-0.02440796,-0.9746376,-0.1915975,0.4856195,0.33878790000000003
0.11303160000000001,-0.02440796,-0.9746376,-0.1915975,0.4856195,0.33878790000000003
0.11208119999999999,-0.02535127,-0.9741148000000001,-0.1946678,0.46962170000000003,0.33507909999999996
0.11112730000000001,-0.02694133,-0.9738935,-0.1961029,0.46731480000000003,0.3353977
0.1103231,-0.02784541,-0.9739018,-0.1963895,0.4615384,0.3336156
0.1103231,-0.02784541,-0.9739018,-0.1963895,0.46195159999999996,0.3338383
0.10989539999999999,-0.02772582,-0.9741624,-0.1953506,0.46195159999999996,0.3338383
0.10873089999999999,-0.02871222,-0.9743298,-0.1950249,0.4616459,0.33883670000000005
0.10873089999999999,-0.02871222,-0.9743298,-0.1950249,0.46008859999999996,0.34494840000000004
0.1077612,-0.03241467,-0.9738904,-0.19716589999999998,0.46008859999999996,0.34494840000000004
0.1071649,-0.03434344,-0.9724478000000001,-0.20416070000000003,0.46291059999999995,0.3557763
0.10663989999999998,-0.02765209,-0.9710553,-0.2119315,0.4658093,0.36125209999999996
0.10663989999999998,-0.02765209,-0.9710553,-0.2119315,0.4658093,0.36125209999999996
0.10509280000000001,-0.01782937,-0.9693745999999999,-0.22124770000000002,0.4722548,0.3598151
0.09944903,-0.0065441530000000005,-0.9673796,-0.2329031,0.4722455,0.3574724
0.08779503,0.01121918,-0.9647693000000002,-0.2477627,0.4743906,0.3446459
0.08779503,0.01121918,-0.9647693000000002,-0.2477627,0.48141480000000003,0.3365909
0.07885704,0.02903888,-0.9617495,-0.26072249999999997,0.48141480000000003,0.3365909
0.07591498,0.03732718,-0.9586117000000001,-0.2718589,0.4926219,0.3309748
0.08284043,0.02850884,-0.9558947,-0.28033909999999995,0.49665240000000005,0.33030240000000005
0.08284043,0.02850884,-0.9558947,-0.28033909999999995,0.5048867,0.3236992
0.09193791,0.01707807,-0.9526286,-0.2894038,0.5264833000000001,0.3206436
0.10754189999999998,-0.004940456,-0.95039,-0.2918376,0.5264833000000001,0.3206436
0.1211182,-0.01412591,-0.9478588,-0.29443959999999997,0.5293323,0.3129615
0.1211182,-0.01412591,-0.9478588,-0.29443959999999997,0.5164713,0.305809
0.1276002,0.008792453,-0.9469643,-0.2947872,0.5123260000000001,0.3054034
0.1273114,0.04244678,-0.9471815999999998,-0.2912683,0.49571049999999994,0.3040698
0.13185,0.04225097,-0.9502860000000001,-0.2789032,0.49571049999999994,0.3040698
0.13185,0.04225097,-0.9502860000000001,-0.2789032,0.41189030000000004,0.27758590000000005
0.1414282,0.00017263349999999998,-0.9553389999999999,-0.2594718,0.3948888,0.278992
0.1464063,-0.02392672,-0.9563325999999999,-0.2518347,0.36825979999999997,0.27215759999999994
0.1415506,-0.01761073,-0.955515,-0.258156,0.3670095,0.2715126
0.1415506,-0.01761073,-0.955515,-0.258156,0.3670095,0.2715126
0.133705,-0.01305639,-0.9543527,-0.26676479999999997,0.3670095,0.2715126
0.1249319,-0.01443685,-0.9557416999999999,-0.26597259999999995,0.3835092,0.2887015
0.1157194,-0.008304371,-0.9584623,-0.2605572,0.3827724,0.28818520000000003
0.1157194,-0.008304371,-0.9584623,-0.2605572,0.3849382,0.2832682
0.1099778,-0.004689788,-0.9592231,-0.26033429999999996,0.3893636,0.2820993
0.1049988,-0.01114322,-0.9596495999999999,-0.2606221,0.39230149999999997,0.28253959999999995
0.09881636,-0.01685808,-0.9607068000000001,-0.2588312,0.3959417,0.2842653
0.09881636,-0.01685808,-0.9607068000000001,-0.2588312,0.44720070000000006,0.3249607
0.09342647,-0.01762469,-0.9619483,-0.2561569,0.4364304,0.32256409999999996
0.09095336,-0.01436338,-0.9627022,-0.25441260000000004,0.4186282,0.3197158
0.09154671,-0.009824954,-0.9628996999999999,-0.25366679999999997,0.4197206,0.3182782
0.09154671,-0.009824954,-0.9628996999999999,-0.25366679999999997,0.43198220000000004,0.3174269
0.09308444,-0.0033318709999999997,-0.9627715,-0.2537621,0.44317,0.323033
0.09439256,0.004506693,-0.9629633,-0.25252979999999997,0.44317,0.323033
0.09439256,0.004506693,-0.9629633,-0.25252979999999997,0.4400232,0.3268562
0.09713054,0.008464324,-0.9634997,-0.2493237,0.43786140000000007,0.32595250000000003
0.09917212,0.009316612,-0.9644548000000001,-0.24475500000000003,0.43324830000000003,0.323345
0.1008105,0.0105582,-0.9653630999999999,-0.24041590000000002,0.42554259999999994,0.3230612
0.1008105,0.0105582,-0.9653630999999999,-0.24041590000000002,0.42374940000000005,0.32423179999999996
0.102894,0.01089302,-0.9662831000000001,-0.23577779999999998,0.41732470000000005,0.32799999999999996
0.10350339999999998,0.009690569,-0.9674269,-0.2308212,0.41732470000000005,0.32799999999999996
0.10208760000000001,0.007788621999999999,-0.9685314,-0.2268575,0.41427420000000004,0.32883140000000005
0.10208760000000001,0.007788621999999999,-0.9685314,-0.2268575,0.41008279999999997,0.3323041
0.09974647,0.008958665,-0.969299,-0.22456620000000002,0.4089408,0.3328439
0.0975293,0.01069701,-0.9698002,-0.2232962,0.40912540000000003,0.3354745
0.09557007,0.01232366,-0.9700671999999999,-0.2228995,0.408962,0.3362231
0.09557007,0.01232366,-0.9700671999999999,-0.2228995,0.41175390000000006,0.339893
0.09286327,0.01224907,-0.9701898000000001,-0.2235136,0.4129935,0.342122
0.0892985,0.01230248,-0.9701656999999999,-0.2250619,0.41400240000000005,0.3432015
0.08616504,0.01332301,-0.9698893,-0.22740460000000004,0.4150813,0.345367
0.08616504,0.01332301,-0.9698893,-0.22740460000000004,0.4174839,0.3456724
0.08369023,0.01412328,-0.9694703000000001,-0.2300518,0.4174839,0.3456724
0.08110119,0.01424409,-0.9689023000000001,-0.233341,0.42335779999999995,0.3429551
0.07879977,0.01300607,-0.9681879000000001,-0.23713620000000002,0.42364480000000004,0.34236
0.07879977,0.01300607,-0.9681879000000001,-0.23713620000000002,0.4272335,0.3419645
0.07628066,0.01296649,-0.9671370000000001,-0.24219629999999998,0.4308192,0.3414153
0.07415859,0.01322591,-0.965822,-0.2480188,0.4308192,0.3414153
0.07415859,0.01322591,-0.965822,-0.2480188,0.43451049999999997,0.3389125
0.07331703,0.01275153,-0.9646332000000001,-0.2528732,0.4350742,0.3384145
0.07316861,0.009770964,-0.9636223,-0.25687129999999997,0.43770249999999994,0.3364184
0.07230974,0.006188375,-0.9627154,-0.2605995,0.4398241,0.3311976
0.07230974,0.006188375,-0.9627154,-0.2605995,0.440065,0.33097129999999997
0.07079752,0.007822983,-0.9624859,-0.26181550000000003,0.4367179,0.3277811
0.070858,0.009935054,-0.9632613999999999,-0.2588591,0.42973950000000005,0.32235790000000003
0.07484324,0.0037762959999999997,-0.9635007,-0.25700320000000004,0.42973950000000005,0.32235790000000003
0.07484324,0.0037762959999999997,-0.9635007,-0.25700320000000004,0.42214579999999996,0.3192466
0.07631612,0.00034526699999999996,-0.9616793,-0.2633415,0.4109788,0.3227157
0.07346919,0.001879249,-0.9581132,-0.27679929999999997,0.4072612,0.3228678
0.07047539,0.0002729575,-0.9537694,-0.2921593,0.4055895,0.3311097
0.07047539,0.0002729575,-0.9537694,-0.2921593,0.4130504,0.3368374
0.0667497,-0.00480126,-0.9496992,-0.3059295,0.4318888,0.33833620000000003
0.06436162,-0.007587041,-0.9463915,-0.316454,0.4318888,0.33833620000000003
0.06407703,-0.01999868,-0.9450257,-0.3200322,0.4335231,0.3349811
0.06407703,-0.01999868,-0.9450257,-0.3200322,0.4335231,0.3349811
0.06829766,-0.04578955,-0.9426368,-0.3235348,0.4404113,0.3241158
0.07266455,-0.05652633,-0.9418983,-0.323036,0.4404113,0.3241158
0.0745061,-0.03984133,-0.9446361999999999,-0.31705520000000004,0.46515390000000006,0.3085235
0.0745061,-0.03984133,-0.9446361999999999,-0.31705520000000004,0.5563276,0.3102667
0.07579859,-0.02470017,-0.9482355,-0.3073985,0.5563276,0.3102667
0.07730705,-0.02641236,-0.9510743,-0.297966,0.5475689,0.3080965
0.07658032,-0.02839991,-0.9531857,-0.2911457,0.5475689,0.3080965
0.07658032,-0.02839991,-0.9531857,-0.2911457,0.5321286,0.3058821
0.07661641,-0.01718202,-0.9555174999999999,-0.2842903,0.5210958,0.30709179999999997
0.07862967,-0.0057502759999999995,-0.9581173000000001,-0.2753099,0.5210958,0.30709179999999997
0.07862967,-0.0057502759999999995,-0.9581173000000001,-0.2753099,0.5168949,0.3093621
0.08027448,-0.002438353,-0.9606818000000001,-0.26578290000000004,0.5084034000000001,0.30755809999999995
0.08033534,-0.002637962,-0.9627214,-0.2582766,0.5084034000000001,0.30755809999999995
0.07967068,-0.005470058000000001,-0.9648118,-0.2505211,0.5045102,0.3054563
0.07925654,-0.008156818,-0.9669523000000001,-0.2421881,0.5069113000000001,0.3026283
0.07925654,-0.008156818,-0.9669523000000001,-0.2421881,0.5069113000000001,0.3026283
0.07896543,-0.007662283000000001,-0.9690953999999999,-0.2335806,0.48694490000000007,0.3074789
0.07911344,-0.009011733000000001,-0.9710068000000001,-0.2254014,0.48694490000000007,0.3074789
0.07911344,-0.009011733000000001,-0.9710068000000001,-0.2254014,0.48965519999999996,0.3120279
0.07947997,-0.01152967,-0.9726594999999999,-0.2179074,0.48965519999999996,0.3120279
0.07867098,-0.01018172,-0.9743424999999999,-0.2106274,0.49074890000000004,0.3145183
0.07713704,-0.008574517,-0.9760257999999999,-0.2033469,0.49074890000000004,0.3145183
0.07713704,-0.008574517,-0.9760257999999999,-0.2033469,0.4928401,0.3184866
0.07581019,-0.008500337,-0.9779215,-0.1945509,0.4936457,0.3209558
0.07436386,-0.0071314559999999996,-0.9801002000000001,-0.1839099,0.4936457,0.3209558
0.07343075,-0.004387744,-0.9825763000000001,-0.1706828,0.4990505,0.32714240000000006
0.07343075,-0.004387744,-0.9825763000000001,-0.1706828,0.4990505,0.32714240000000006
0.07313663,-0.0007816314,-0.9852535,-0.1546808,0.4802451,0.3020741
0.07299468,0.003615013,-0.9876353999999999,-0.1386906,0.49121279999999995,0.283173
0.07283324,0.007900694,-0.9898511999999999,-0.1217683,0.4901167,0.28219299999999997
0.07295752,0.01310253,-0.9919038,-0.1031136,0.48896369999999995,0.2835753
0.07295752,0.01310253,-0.9919038,-0.1031136,0.4857925,0.2879679
0.07388764,0.01745862,-0.9936017,-0.08361567,0.4857925,0.2879679
0.07598227,0.02151764,-0.9948921000000001,-0.06287676,0.4856228,0.29037179999999996
0.07598227,0.02151764,-0.9948921000000001,-0.06287676,0.4856228,0.29037179999999996
0.07924084,0.02713697,-0.9956403,-0.04104867,0.48496890000000004,0.2954584
0.08298644,0.03378548,-0.99582,-0.01772669,0.4841544,0.30024520000000005
0.08726209,0.03993062,-0.9953494,0.00839716,0.4841544,0.30024520000000005
0.08726209,0.03993062,-0.9953494,0.00839716,0.48164929999999995,0.3051699
0.09287039999999999,0.04777115,-0.9938359,0.037192800000000005,0.47869529999999993,0.30961350000000004
0.10148510000000001,0.05669361,-0.9908794,0.06815231,0.47869529999999993,0.30961350000000004
0.10148510000000001,0.05669361,-0.9908794,0.06815231,0.4810451,0.3384605
0.11458610000000001,0.06688674,-0.9861458000000001,0.09956254,0.4790728,0.3430558
0.1320144,0.07709783,-0.9795995000000001,0.13043369999999999,0.4849255,0.3471805
0.1511782,0.08481585,-0.9709824,0.1647559,0.4849255,0.3471805
0.1511782,0.08481585,-0.9709824,0.1647559,0.4849255,0.3471805
0.16759079999999998,0.08837039,-0.9604010000000001,0.2042888,0.5308871999999999,0.34998470000000004
0.1806606,0.08820389,-0.9484188,0.2451196,0.5308871999999999,0.34998470000000004
0.19081070000000003,0.08600596,-0.9363528,0.28184699999999996,0.6023550999999999,0.2948177
0.19081070000000003,0.08600596,-0.9363528,0.28184699999999996,0.6058849000000001,0.29466679999999995
0.199157,0.08298951,-0.9248848,0.3131093,0.5958378000000001,0.2925853
0.20586390000000002,0.08028116,-0.9141113000000001,0.33996409999999994,0.5909251999999999,0.2947301
0.2106218,0.07903165,-0.9047138000000001,0.3617808,0.5915754,0.2993505
0.2106218,0.07903165,-0.9047138000000001,0.3617808,0.5814391,0.3033106
0.2123145,0.07902146,-0.8958046000000001,0.38237709999999997,0.5814391,0.3033106
0.2111533,0.07773215,-0.8882244,0.40053649999999996,0.5639911,0.31017790000000006
0.20725100000000002,0.07645968,-0.8818229999999999,0.4166403,0.5639911,0.31017790000000006
0.20725100000000002,0.07645968,-0.8818229999999999,0.4166403,0.5536395000000001,0.31547529999999996
0.2030458,0.07582080000000001,-0.875534,0.4318147,0.5406812,0.3214916
0.19895410000000002,0.07591085,-0.8695856,0.44550609999999996,0.5294151,0.3143527
0.1957027,0.07602354,-0.8643552,0.4569584,0.5228495,0.3040225
0.1957027,0.07602354,-0.8643552,0.4569584,0.5228495,0.3040225
0.192948,0.07604324,-0.8588667999999999,0.4683335,0.5242465999999999,0.2967321
0.1887943,0.0747922,-0.853714,0.4795156,0.526436,0.2966741
0.1849711,0.07362004,-0.8491065999999999,0.48926859999999994,0.5286788,0.29706009999999994
0.1849711,0.07362004,-0.8491065999999999,0.48926859999999994,0.5270375,0.2931623
0.18124279999999998,0.07239166,-0.8456798000000001,0.4967254,0.5270375,0.2931623
0.1790182,0.07115961,-0.8420537,0.5038198,0.522961,0.289362
0.1781851,0.07003327,-0.8366414000000001,0.5132023,0.5262799,0.29020009999999996
0.1781851,0.07003327,-0.8366414000000001,0.5132023,0.5297696999999999,0.29184920000000003
0.17682279999999997,0.06873844,-0.8304084999999999,0.5238612,0.5297696999999999,0.29184920000000003
0.17557509999999998,0.06768862,-0.8256074000000001,0.5319437,0.5784767,0.3452666
0.1736073,0.06514085,-0.8230050999999999,0.536917,0.5784767,0.3452666
0.1736073,0.06514085,-0.8230050999999999,0.536917,0.5792068,0.34143979999999996
0.1713188,0.06198396,-0.8225261999999999,0.5387565,0.5761786999999999,0.3376278
0.17026570000000002,0.06050607,-0.8223338,0.5395514,0.5719119,0.3310767
0.17026570000000002,0.06050607,-0.8223338,0.5395514,0.581171,0.33459570000000005
0.1695948,0.05927799,-0.8215328000000002,0.541117,0.581171,0.33459570000000005
0.1694421,0.05807122,-0.8199926,0.543626,0.5927684,0.34325209999999995
0.1716079,0.05834904,-0.8196111999999999,0.5434920999999999,0.5997844,0.3488498
0.1716079,0.05834904,-0.8196111999999999,0.5434920999999999,0.6065075,0.3515909
0.1753208,0.0585034,-0.8204753,0.5409808,0.6056056,0.3455949
0.1780964,0.05747619,-0.8208349,0.5396371,0.6059954000000001,0.3450197
0.180402,0.0571452,-0.8204901,0.5394306999999999,0.6120102,0.3509518
0.180402,0.0571452,-0.8204901,0.5394306999999999,0.6148697,0.3543074
0.18245179999999997,0.05687036,-0.8192768,0.5406134,0.6185906999999999,0.3582023
0.18520899999999998,0.05673178,-0.817371,0.5425715,0.6290268,0.37194240000000006
0.18964389999999998,0.05645967,-0.8157845,0.5434549,0.6290268,0.37194240000000006
0.18964389999999998,0.05645967,-0.8157845,0.5434549,0.6605001,0.3657449
0.1949635,0.05566908,-0.8151095,0.5426663,0.6558515,0.3626211
0.19989189999999998,0.05358956,-0.8157357,0.5401359,0.6525908,0.3582147
0.20414520000000003,0.05038259,-0.8169510999999999,0.5370076,0.6379095,0.3446128
0.20414520000000003,0.05038259,-0.8169510999999999,0.5370076,0.6379095,0.3446128
0.2085277,0.04830392,-0.8177146,0.5343460999999999,0.6303973,0.33990970000000004
0.2134187,0.04717437,-0.8172366999999999,0.533246,0.6291045999999999,0.34122470000000005
0.2175157,0.04608732,-0.8160523000000001,0.5334994000000001,0.6291045999999999,0.34122470000000005
0.2175157,0.04608732,-0.8160523000000001,0.5334994000000001,0.6307648,0.3467337
0.2190484,0.04494136,-0.815449,0.5338923000000001,0.6307648,0.3467337
0.21655180000000002,0.04427376,-0.8165876,0.533226,0.6233898,0.34398070000000003
0.21146729999999997,0.04576416,-0.8185887,0.5320713,0.6233898,0.34398070000000003
0.21146729999999997,0.04576416,-0.8185887,0.5320713,0.6093771,0.3351507
0.2067978,0.05020824,-0.8206996999999999,0.5302508,0.5935804,0.3246254
0.20140139999999998,0.0538038,-0.8236502,0.5273925,0.5935804,0.3246254
0.1932432,0.05747982,-0.827277,0.5243719,0.5727833999999999,0.2975322
0.1932432,0.05747982,-0.827277,0.5243719,0.5269661,0.3011847
0.1817385,0.0610061,-0.831105,0.5220286,0.5269661,0.3011847
0.167664,0.06369796,-0.8347142,0.5206568,0.5253366999999999,0.3020849
0.167664,0.06369796,-0.8347142,0.5206568,0.5253366999999999,0.3020849
0.1545115,0.06688645,-0.8377764000000001,0.5194065999999999,0.5256896,0.30282070000000005
0.14302520000000002,0.06948525,-0.8408408000000002,0.5173997,0.4943444,0.2961152
0.1312759,0.06849526,-0.8436956,0.5159968,0.4943444,0.2961152
0.1186432,0.06389795,-0.8463381,0.515318,0.4943444,0.2961152
0.1186432,0.06389795,-0.8463381,0.515318,0.4943444,0.2961152
0.10654970000000001,0.0589321,-0.8483936,0.5151724,0.4943444,0.2961152
0.09529341,0.05594997,-0.8499018,0.515224,0.4943444,0.2961152
0.09529341,0.05594997,-0.8499018,0.515224,0.4943444,0.2961152
0.08354186,0.05394196,-0.8512588,0.5152373,0.4943444,0.2961152
0.07174387,0.05208134,-0.8519351999999999,0.516088,0.4943444,0.2961152
0.06178271,0.05034132,-0.8520716,0.5173225,0.4943444,0.2961152
0.06178271,0.05034132,-0.8520716,0.5173225,0.4943444,0.2961152
0.05430648,0.04803417,-0.8529100000000001,0.5169992,0.4943444,0.2961152
0.04716142,0.04555538,-0.8545814,0.5151612,0.4943444,0.2961152
0.04160718,0.04396226,-0.8556431000000001,0.5140147,0.4943444,0.2961152
0.04160718,0.04396226,-0.8556431000000001,0.5140147,0.5424159000000001,0.330833
0.03968853,0.04349362,-0.8570883,0.5117937,0.5466591,0.337302
0.03867665,0.04302472,-0.8594649,0.5079104999999999,0.5466591,0.337302
0.03786807,0.04389586,-0.8625753,0.5025963,0.5467727,0.3375408
0.03786807,0.04389586,-0.8625753,0.5025963,0.5345111,0.333907
0.03709311,0.04496481,-0.8658281999999999,0.4969344,0.5345111,0.333907
0.03665668,0.04422232,-0.8690719000000001,0.4913397,0.5278168000000001,0.33656329999999995
0.03665668,0.04422232,-0.8690719000000001,0.4913397,0.5248414,0.3434171
0.03594987,0.04166677,-0.8725209,0.48546759999999994,0.5248414,0.3434171
0.03601323,0.03874363,-0.8764380999999999,0.4786004,0.5209623999999999,0.3505278
0.03657794,0.03569049,-0.8811041,0.4701532,0.5181571,0.35145570000000004
0.03657794,0.03569049,-0.8811041,0.4701532,0.5181571,0.35145570000000004
0.03869494,0.03192973,-0.8864448,0.46010740000000006,0.5143456,0.3496535
