qw,qx,qy,qz
0.06882796,-0.03287524,-0.9351902,-0.345834
0.0686973,-0.03224505,-0.9357641,-0.344364
0.06873535,-0.0319365,-0.9360918,-0.3434933
0.06891753,-0.03158816,-0.9370798,-0.3407845
0.06877305,-0.0314091,-0.937575,-0.3394654
0.06826176,-0.03111883,-0.9385098,-0.3370034
0.06781014,-0.03068096,-0.9390147,-0.3357258
0.0673098,-0.02971905,-0.9398922,-0.3334499
0.06712624,-0.02950265,-0.9402667,-0.3324487
0.06649651,-0.02945084,-0.9410082,-0.3304763
0.06604726,-0.02976789,-0.9413669,-0.3295148
0.06484267,-0.03059755,-0.9421691,-0.3273786
0.06406087,-0.03104692,-0.9426392,-0.3261345
0.06199574,-0.03250854,-0.9441015,-0.3221368
0.0602001,-0.03466754,-0.9461263,-0.3162579
0.05940574,-0.03622055,-0.9474446,-0.3122624
0.05859858,-0.03782171,-0.9489979,-0.3074716
0.05684454,-0.04090813,-0.9528571,-0.2952264
0.05586287,-0.04197373,-0.9552806,-0.2873265
0.05320809,-0.04303771,-0.9607945,-0.268683
0.05165277,-0.04338307,-0.9638172,-0.2578881
0.04836712,-0.04369896,-0.9704627,-0.2322781
0.04685656,-0.04410912,-0.9736712,-0.2186853
0.04423159,-0.04419181,-0.9792533,-0.1927528
0.04270647,-0.04409426,-0.9816917,-0.1803144
0.03922923,-0.04416382,-0.9858557,-0.1568413
0.03775092,-0.04428259,-0.9874897,-0.1465539
0.03688584,-0.04415369,-0.9900299,-0.1285714
0.03717297,-0.04360747,-0.9910036,-0.1209477
0.03759052,-0.04265794,-0.991851,-0.1140121
0.03883141,-0.03973421,-0.9930935,-0.1033377
0.03934321,-0.03820723,-0.9936152,-0.09859617
0.04105412,-0.03542984,-0.9943658,-0.09108295
0.04231458,-0.03421673,-0.9946747,-0.08752604
0.04623194,-0.03239398,-0.9950001,-0.08238997
0.04842516,-0.03182221,-0.995115,-0.07992744
0.05343515,-0.03101667,-0.9951301,-0.0768028
0.05587968,-0.03030001,-0.9951116,-0.07557996
0.06169335,-0.02848269,-0.9949495,-0.07387917
0.06525695,-0.02769813,-0.9947817,-0.0733734
0.0730718,-0.02587459,-0.9943749,-0.07217701
0.07751551,-0.02553517,-0.9940816,-0.07170215
0.08627004,-0.02570877,-0.9934477,-0.07041553
0.09070826,-0.02582155,-0.9931008,-0.06968611
0.0996087,-0.02557453,-0.9923603,-0.06815515
0.104167,-0.02517195,-0.991957,-0.06735694
0.1137007,-0.02473513,-0.991042,-0.06554426
0.1184804,-0.02475832,-0.9905336,-0.06475022
0.1279796,-0.02523019,-0.9894297,-0.06335261
0.1324743,-0.025736,-0.9888632,-0.06275281
0.1405798,-0.02622325,-0.987795,-0.0617309
0.1441978,-0.02613531,-0.9872939,-0.06143824
0.1508966,-0.02544251,-0.9863624,-0.06059792
0.1540773,-0.02490474,-0.9859259,-0.05991726
0.1596286,-0.02379776,-0.9852026,-0.05769059
0.1621104,-0.02335056,-0.9848807,-0.05643651
0.1665713,-0.02308904,-0.9842768,-0.05403814
0.1686217,-0.0231879,-0.9839694,-0.05322868
0.1705596,-0.02325399,-0.9836591,-0.05275825
0.1744071,-0.02344672,-0.9829954,-0.05246482
0.1764399,-0.02341842,-0.9826289,-0.05254528
0.1800351,-0.02330488,-0.9819546,-0.05300495
0.1818389,-0.02337607,-0.981609,-0.05321524
0.1851729,-0.02344989,-0.9809839,-0.05321496
0.1866829,-0.02350448,-0.9807009,-0.0531306
0.1901561,-0.02382061,-0.9800118,-0.05338773
0.1920227,-0.02380246,-0.9796334,-0.05365834
0.1960288,-0.0234375,-0.9788291,-0.05400808
0.1978918,-0.02344131,-0.9784509,-0.05406709
0.201309,-0.02338244,-0.9777536,-0.05409148
0.2025666,-0.02336682,-0.9774954,-0.05407012
0.2048636,-0.02327961,-0.9770021,-0.0543679
0.2061199,-0.02316797,-0.9767246,-0.05465329
0.2082131,-0.02287052,-0.9762437,-0.05543041
0.2091065,-0.02302959,-0.9760127,-0.0560655
0.2105678,-0.0235409,-0.9755661,-0.05811957
0.2111988,-0.02381435,-0.9753258,-0.05972932
0.2127267,-0.02444395,-0.9747455,-0.06341197
0.213526,-0.02485383,-0.9744322,-0.06535199
0.2157459,-0.02566323,-0.9736001,-0.06998516
0.2171776,-0.02614557,-0.9730624,-0.0728007
0.2202683,-0.02773952,-0.9717425,-0.08018069
0.2219753,-0.02898521,-0.970908,-0.08499768
0.2250461,-0.03286322,-0.9688531,-0.0979697
0.2262952,-0.03494155,-0.9676644,-0.1058077
0.2276181,-0.03929773,-0.9650319,-0.1239326
0.2279034,-0.04148505,-0.963723,-0.1325782
0.2279879,-0.04321169,-0.9624662,-0.1407586
0.2282626,-0.04566817,-0.960043,-0.1553324
0.2281758,-0.0466446,-0.9589141,-0.1619995
0.2265611,-0.04889705,-0.9571908,-0.1733925
0.2251692,-0.05028853,-0.9563772,-0.1792
0.221045,-0.05246426,-0.9551005,-0.1901835
0.2187931,-0.05372786,-0.9544865,-0.1954439
0.2141565,-0.05594844,-0.9534252,-0.204908
0.2119014,-0.05708024,-0.952907,-0.2093035
0.2083254,-0.05963856,-0.9515763,-0.2180513
0.2067166,-0.06062951,-0.9508505,-0.2224313
0.2033033,-0.06200643,-0.9493147,-0.2315701
0.2016287,-0.06267844,-0.9484841,-0.23621
0.1984904,-0.06374607,-0.9468657,-0.2449149
0.1969504,-0.06447313,-0.9460668,-0.2490208
0.1939988,-0.06571703,-0.9445227,-0.256754
0.1927262,-0.06648161,-0.9437236,-0.2604279
0.1905987,-0.06786539,-0.9422143,-0.2670184
0.1893424,-0.0682527,-0.9415919,-0.2699921
0.1869368,-0.06879569,-0.9404038,-0.275613
0.1857237,-0.06879894,-0.9397897,-0.2785119
0.1835199,-0.06843879,-0.9386117,-0.2839803
0.1826393,-0.06844641,-0.9380387,-0.2864286
0.1810903,-0.06892563,-0.9368974,-0.2909964
0.1801893,-0.06927584,-0.9363528,-0.2932169
0.178534,-0.07015953,-0.9353296,-0.2972572
0.1776637,-0.07073867,-0.9349102,-0.2989558
0.1756521,-0.07200256,-0.9342276,-0.3019616
0.174649,-0.07281921,-0.9339078,-0.3033336
0.1735304,-0.07371522,-0.9336817,-0.3044534
0.1715287,-0.07525276,-0.9332469,-0.3065376
0.1704429,-0.07583103,-0.9331637,-0.3072531
0.1686793,-0.07645189,-0.9330657,-0.3083682
0.1681091,-0.0765008,-0.9330462,-0.308726
0.1675043,-0.07597286,-0.9332638,-0.3085274
0.1673469,-0.07558528,-0.9334435,-0.3081641
0.1669518,-0.07524841,-0.9336962,-0.3076951
0.1667594,-0.07541921,-0.9337541,-0.307582
0.1665252,-0.07615045,-0.9336671,-0.3077924
0.1662752,-0.07667153,-0.9336303,-0.3079098
0.1660666,-0.07710468,-0.933574,-0.3080851
0.1657561,-0.07721929,-0.9336517,-0.307988
0.1650691,-0.07747476,-0.9338527,-0.3076835
0.1641083,-0.07763059,-0.9344879,-0.3062262
0.1638665,-0.07791128,-0.9349753,-0.3047931
0.1638724,-0.07836952,-0.9355646,-0.3028579
0.1644091,-0.07843538,-0.9371176,-0.2977049
0.1650326,-0.07805659,-0.9382422,-0.2938928
0.167207,-0.07682209,-0.9410145,-0.2839577
0.1688002,-0.07616209,-0.9427256,-0.2774424
0.1734404,-0.07444968,-0.9469413,-0.2601497
0.1766355,-0.07283629,-0.9492494,-0.2498406
0.1848417,-0.06775496,-0.953528,-0.2280944
0.1898187,-0.06429677,-0.9554371,-0.2167367
0.2014777,-0.05703702,-0.9584335,-0.1938008
0.2078454,-0.05315164,-0.9594718,-0.1827272
0.221844,-0.04428175,-0.9605288,-0.1618912
0.2290535,-0.0404624,-0.9606656,-0.1517199
0.2439732,-0.03377931,-0.9599517,-0.1335249
0.2513047,-0.03075324,-0.9592386,-0.1255453
0.2585511,-0.02865378,-0.9582403,-0.1187675
0.2724219,-0.0260628,-0.9559051,-0.1065477
0.2788165,-0.02577245,-0.9546343,-0.1013436
0.2901349,-0.02546125,-0.952201,-0.09212346
0.2951032,-0.02536156,-0.9510539,-0.0881335
0.3030332,-0.02560772,-0.9491094,-0.08189262
0.3064715,-0.02556492,-0.9482536,-0.07897317
0.3120289,-0.02546622,-0.9468194,-0.07431345
0.3147009,-0.02522931,-0.946086,-0.07244356
0.3195381,-0.02490803,-0.9446577,-0.06997696
0.3218315,-0.02535803,-0.9438896,-0.06966943
0.3256072,-0.02729848,-0.9425272,-0.06983724
0.3273494,-0.02820221,-0.9418634,-0.07028749
0.3306476,-0.0294559,-0.9406016,-0.07122685
0.3323261,-0.030035,-0.9399784,-0.07139944
0.3351656,-0.0302882,-0.9389633,-0.07137659
0.3365712,-0.03019483,-0.9384829,-0.07111861
0.3391093,-0.02979741,-0.937631,-0.07046313
0.3402857,-0.02949483,-0.9372505,-0.06998058
0.3422891,-0.02909502,-0.9365757,-0.06940843
0.3433688,-0.02889691,-0.9361885,-0.06938343
0.3454091,-0.02823917,-0.9354811,-0.06906721
0.3465205,-0.02766906,-0.9350966,-0.0689371
0.3488026,-0.02715262,-0.9342617,-0.06895374
0.3499119,-0.02694825,-0.9338557,-0.06891396
0.3527337,-0.02631911,-0.9328032,-0.06902577
0.3541085,-0.02608851,-0.9322873,-0.06904271
0.3567388,-0.0257525,-0.9313298,-0.06854898
0.357985,-0.02564407,-0.9308711,-0.06832363
0.3599986,-0.02562779,-0.9301353,-0.06776959
0.3608186,-0.02547704,-0.9298449,-0.06744857
0.362383,-0.02520213,-0.9292974,-0.06670671
0.3631747,-0.0252296,-0.9290042,-0.06647409
0.3638586,-0.02522636,-0.9287401,-0.0664269
0.3650028,-0.02553021,-0.9282523,-0.06684874
0.3655477,-0.02582444,-0.9280111,-0.06710771
0.3662033,-0.02653226,-0.9276572,-0.06814279
0.3664253,-0.02738894,-0.9274256,-0.06974287
0.3665505,-0.02791543,-0.9272996,-0.07054777
0.3663898,-0.02839939,-0.927276,-0.07149246
0.3662568,-0.02923705,-0.9271507,-0.07343572
0.3661376,-0.02965253,-0.9271092,-0.0743815
0.3659813,-0.0306253,-0.9269779,-0.07636569
0.3658659,-0.03119177,-0.9269087,-0.07752071
0.3659266,-0.03189284,-0.9266425,-0.08008966
0.3659644,-0.03231845,-0.926492,-0.08147442
0.3660242,-0.03312922,-0.9261868,-0.08430181
0.3659899,-0.03348533,-0.9260566,-0.08572856
0.3661755,-0.03413454,-0.9256436,-0.08907529
0.3663401,-0.03449215,-0.9253756,-0.09102288
0.3667623,-0.0358072,-0.9246418,-0.09612942
0.3669907,-0.0370014,-0.9241086,-0.09985971
0.3679338,-0.04032387,-0.9225295,-0.1092616
0.368656,-0.04242326,-0.9214935,-0.1146416
0.3699642,-0.0465957,-0.9193594,-0.1254338
0.3704222,-0.04835803,-0.9183823,-0.1304718
0.3709691,-0.05169184,-0.9166267,-0.139662
0.3709402,-0.05335576,-0.9158333,-0.1442425
0.3703274,-0.05627574,-0.9143279,-0.1539323
0.3696687,-0.05793776,-0.9136155,-0.1590443
0.3686672,-0.05957569,-0.9129942,-0.1642461
0.3657211,-0.06315473,-0.9119421,-0.1749894
0.3639928,-0.06516794,-0.9113538,-0.180822
0.3598838,-0.06942753,-0.9102991,-0.1924032
0.3578063,-0.07132386,-0.9096975,-0.1983384
0.3496078,-0.07776904,-0.9081835,-0.2166316
0.3496078,-0.07776904,-0.9081835,-0.2166316
0.3435667,-0.08191655,-0.9072574,-0.2283322
0.3406365,-0.08354962,-0.9068701,-0.2336082
0.3349446,-0.0867689,-0.9061055,-0.2434258
0.3320971,-0.08812902,-0.9057927,-0.2479606
0.3263826,-0.09054071,-0.9051571,-0.2568412
0.3234232,-0.09156404,-0.9048573,-0.2612408
0.3172873,-0.09363453,-0.9043242,-0.2697388
0.3140957,-0.09475543,-0.9041473,-0.2736474
0.3077419,-0.09682578,-0.9039577,-0.2806784
0.3045585,-0.09761047,-0.9039743,-0.2838078
0.2985773,-0.09950842,-0.9039746,-0.289447
0.295848,-0.1001095,-0.9038912,-0.2922889
0.2907788,-0.1012785,-0.9035042,-0.2981116
0.2882452,-0.1017621,-0.9032532,-0.3011526
0.28388,-0.1023838,-0.9025961,-0.3070016
0.2817873,-0.1027069,-0.9023205,-0.3096208
0.2777279,-0.1037098,-0.9015379,-0.3151839
0.2756419,-0.1041074,-0.9011785,-0.3179002
0.2711628,-0.1053651,-0.9004611,-0.3233247
0.2688662,-0.1060234,-0.9000996,-0.3260227
0.2639568,-0.1073406,-0.8995255,-0.3311474
0.2614799,-0.1080002,-0.8993026,-0.3334953
0.2590173,-0.1086559,-0.8990407,-0.3359014
0.2541482,-0.1096347,-0.8986911,-0.3402104
0.2518147,-0.1099575,-0.898612,-0.3420455
0.2474746,-0.1108203,-0.8984966,-0.345223
0.2454943,-0.1114622,-0.898458,-0.3465286
0.242019,-0.1127648,-0.8985698,-0.3482575
0.2404874,-0.1131403,-0.8986254,-0.3490523
0.2379747,-0.1136532,-0.8987084,-0.3503915
0.2369872,-0.1140567,-0.8987285,-0.3508776
0.2347947,-0.1146739,-0.8989356,-0.3516194
0.233647,-0.1152051,-0.8991062,-0.351774
0.231479,-0.1163858,-0.8993854,-0.3521047
0.2301552,-0.1164528,-0.8997511,-0.3520161
0.2275684,-0.1168934,-0.9005211,-0.3515827
0.2262962,-0.1174535,-0.9009425,-0.3511372
0.2237817,-0.1188953,-0.9018921,-0.3498232
0.2226432,-0.1196033,-0.9024024,-0.3489913
0.2207779,-0.1209513,-0.9034298,-0.3470484
0.2199649,-0.1215188,-0.9039339,-0.3460522
0.218556,-0.1219963,-0.9051683,-0.3435412
0.218011,-0.1220366,-0.905912,-0.3419088
0.2174328,-0.1225054,-0.9073825,-0.3381898
0.2173446,-0.1226903,-0.9081612,-0.3360828
0.2172122,-0.1233458,-0.9099832,-0.3309611
0.2173364,-0.1230423,-0.9111014,-0.327902
0.2184222,-0.1212118,-0.9140686,-0.3194966
0.219641,-0.119722,-0.9159065,-0.3139103
0.2243745,-0.1153856,-0.9202236,-0.299217
0.2276827,-0.1130857,-0.9224314,-0.2906759
0.2374515,-0.1085149,-0.9267799,-0.2700376
0.2435551,-0.1051538,-0.92892,-0.2583239
0.24997,-0.1007916,-0.9308572,-0.2467
0.2644285,-0.09017189,-0.933956,-0.2228743
0.2722837,-0.08508949,-0.9349493,-0.2109294
0.2901066,-0.07509755,-0.935529,-0.1870402
0.2994108,-0.07008389,-0.9352316,-0.1754518
0.3195291,-0.05974977,-0.9332381,-0.1529631
0.329984,-0.05443624,-0.9315918,-0.1424217
0.3505841,-0.04537011,-0.9273978,-0.1223348
0.3607421,-0.04191956,-0.92479,-0.1134527
0.38,-0.03704125,-0.9189892,-0.09842206
0.3890089,-0.03498268,-0.9159654,-0.09195444
0.4051949,-0.03256991,-0.9099055,-0.08263404
0.4126401,-0.03169764,-0.9069664,-0.07832929
0.425036,-0.03021357,-0.9018629,-0.07123899
0.4301341,-0.02967966,-0.8996885,-0.06829558
0.4381209,-0.02888272,-0.8962423,-0.06297231
0.4405707,-0.02879023,-0.895182,-0.06097299
0.4433811,-0.02839362,-0.894035,-0.05751818
0.4432743,-0.02820062,-0.8941619,-0.05645511
0.4415593,-0.02804776,-0.8951089,-0.05494371
0.4399987,-0.02818979,-0.8958834,-0.05476633
0.4359087,-0.02907581,-0.8978432,-0.05491645
0.4336451,-0.02973233,-0.898898,-0.05522936
0.4290757,-0.03138299,-0.9009762,-0.05613363
0.4266294,-0.03222888,-0.9020641,-0.05682344
0.4209549,-0.03348244,-0.9046053,-0.05801179
0.4179292,-0.03388347,-0.9059618,-0.05848315
0.41112,-0.03422325,-0.9090378,-0.05881763
0.4075804,-0.03387973,-0.9106445,-0.0587971
0.3997371,-0.0325342,-0.9141703,-0.05868891
0.3957064,-0.03190779,-0.9159422,-0.05872255
0.3880518,-0.0305332,-0.9192554,-0.05876313
0.3845324,-0.03014618,-0.9207265,-0.05906538
0.3816842,-0.02966158,-0.9219131,-0.05927579
0.376291,-0.02972531,-0.9240798,-0.05998374
0.3739244,-0.0299938,-0.9250056,-0.06037917
0.3702513,-0.03065983,-0.9263759,-0.06165796
0.368697,-0.03078448,-0.9269314,-0.06255387
0.3659569,-0.03086521,-0.9278671,-0.06469634
0.3650717,-0.0310546,-0.9281177,-0.06599942
0.3638068,-0.03104908,-0.9283955,-0.06901067
0.3633207,-0.03134237,-0.928475,-0.07035593
0.3620767,-0.03190522,-0.9287254,-0.07315557
0.3614392,-0.03200176,-0.9288443,-0.07473864
0.36023,-0.03217311,-0.9290084,-0.07837494
0.3596812,-0.0325516,-0.929049,-0.08023623
0.3588004,-0.03373671,-0.929041,-0.08370829
0.3582724,-0.03444352,-0.9290608,-0.08544338
0.3571476,-0.03578347,-0.9291683,-0.08838228
0.3564512,-0.03631546,-0.9292918,-0.08966877
0.3550641,-0.03687897,-0.9295537,-0.09219194
0.3542277,-0.0374356,-0.9296842,-0.09385469
0.3519705,-0.03914291,-0.9299638,-0.09875164
0.3506965,-0.0401997,-0.9300491,-0.1020034
0.3477393,-0.04224162,-0.9300931,-0.1105434
0.3461689,-0.04342359,-0.9301109,-0.1147834
0.3427218,-0.04558734,-0.9302052,-0.1232152
0.3410572,-0.04663453,-0.9301507,-0.1277689
0.3393485,-0.04797301,-0.9300529,-0.1324491
0.3363265,-0.05055627,-0.9295943,-0.1420667
0.3349989,-0.05235749,-0.929202,-0.1470308
0.3321196,-0.0553151,-0.9284129,-0.1571189
0.3305655,-0.05667876,-0.9279897,-0.1623241
0.3273886,-0.05901806,-0.9271614,-0.1723523
0.3255975,-0.06016865,-0.9268294,-0.1770687
0.3224625,-0.06231985,-0.9258311,-0.1870051
0.3211805,-0.0634135,-0.9251394,-0.1921949
0.3191068,-0.06567939,-0.9235149,-0.2024285
0.3179758,-0.06662993,-0.9227386,-0.2073775
0.315865,-0.06828315,-0.921251,-0.2164795
0.314984,-0.06917295,-0.9204755,-0.2207373
0.3136639,-0.07067872,-0.918907,-0.2285375
0.3132982,-0.07152601,-0.9181008,-0.2319894
0.3130576,-0.07337533,-0.9162644,-0.2388948
0.3128401,-0.0744745,-0.9152885,-0.2425521
0.3123545,-0.07706738,-0.9131716,-0.2502258
0.3121159,-0.07852148,-0.912001,-0.2543075
0.3115605,-0.08168776,-0.9097206,-0.2620412
0.3111567,-0.08307332,-0.9086841,-0.2656569
0.3097145,-0.08547337,-0.9069481,-0.2724271
0.3088825,-0.08673034,-0.9061344,-0.2756629
0.3064235,-0.08966669,-0.9048175,-0.2817263
0.304947,-0.09121937,-0.9042991,-0.2844812
0.301166,-0.0944814,-0.9035749,-0.2896976
0.2992475,-0.09610586,-0.9032287,-0.29222
0.2950219,-0.09895725,-0.9028895,-0.2965806
0.2929928,-0.1002746,-0.9027479,-0.2985742
0.2912249,-0.1012736,-0.902505,-0.3006933
0.2883719,-0.1028422,-0.9020016,-0.3043983
0.2860804,-0.1042987,-0.9015915,-0.3072662
0.2852218,-0.105186,-0.9014366,-0.3082152
0.2842549,-0.1061237,-0.901342,-0.3090625
0.2818471,-0.1078831,-0.9013478,-0.3106375
0.2805033,-0.1087218,-0.9014379,-0.3112992
0.2775843,-0.1098923,-0.9019224,-0.3121003
0.2760056,-0.110063,-0.9023591,-0.3121782
0.2725432,-0.1107368,-0.9034942,-0.3116983
0.2708852,-0.1113688,-0.9040085,-0.3114271
0.267349,-0.1130591,-0.9051873,-0.3104483
0.2654792,-0.1139263,-0.9057719,-0.3100305
0.2619379,-0.1156369,-0.9069436,-0.3089823
0.2601057,-0.1165935,-0.9076099,-0.3082129
0.2561688,-0.1182802,-0.9091858,-0.3062167
0.2540798,-0.1190328,-0.9101128,-0.3049089
0.2501818,-0.1203628,-0.9123283,-0.3009634
0.2482649,-0.1210397,-0.9134548,-0.298855
0.2443127,-0.1217828,-0.9159814,-0.294038
0.2424683,-0.1222259,-0.9172688,-0.2913553
0.238627,-0.1231128,-0.9200072,-0.2854596
0.2367887,-0.123723,-0.9213834,-0.2822699
0.2334968,-0.1257747,-0.9241397,-0.2750015
0.232274,-0.1266405,-0.9255808,-0.2707604
0.2301733,-0.1275171,-0.9288236,-0.260857
0.2290979,-0.127734,-0.930591,-0.2553403
0.2265575,-0.1269604,-0.9347072,-0.242642
0.2251779,-0.126499,-0.9368874,-0.2356587
0.223951,-0.1260152,-0.939068,-0.2282926
0.2223598,-0.1248776,-0.9434893,-0.2116355
0.2218962,-0.1242552,-0.9457064,-0.202391
0.2213427,-0.123529,-0.9500739,-0.181955
0.2207075,-0.1228917,-0.9523511,-0.1709189
0.2190061,-0.1212778,-0.9566333,-0.1489323
0.218163,-0.11953,-0.9586997,-0.1378854
0.217035,-0.1127971,-0.9625286,-0.1170951
0.2168809,-0.1085095,-0.9641979,-0.1072879
0.2168976,-0.101098,-0.9668492,-0.08909177
0.2169409,-0.09768119,-0.9678959,-0.08107077
0.2173648,-0.09217837,-0.969412,-0.06705295
0.2174508,-0.09029879,-0.9699616,-0.06112092
0.2172673,-0.08768473,-0.9707743,-0.05199594
0.2168764,-0.08651694,-0.9711246,-0.04895248
0.215429,-0.08466385,-0.9718367,-0.04422384
0.2145818,-0.08355479,-0.9721929,-0.04259362
0.2130556,-0.08058167,-0.9728754,-0.04034253
0.2122715,-0.07890994,-0.9732108,-0.03968544
0.2112067,-0.07615945,-0.9737008,-0.03870707
0.2106802,-0.07479694,-0.9739227,-0.03864986
0.2099158,-0.07181481,-0.9743149,-0.03858291
0.2098101,-0.07059602,-0.9744137,-0.03890981
0.2097659,-0.06828653,-0.9745581,-0.03964561
0.2098927,-0.06720245,-0.974592,-0.03999121
0.2101283,-0.06528457,-0.974654,-0.04041966
0.2102101,-0.06450605,-0.9746847,-0.04050418
0.2103071,-0.06285744,-0.9747759,-0.0403979
0.2103159,-0.06200487,-0.9748332,-0.04028524
0.2104547,-0.06023264,-0.9749222,-0.04009578
0.2105019,-0.05919794,-0.974983,-0.0399086
0.2106315,-0.05664431,-0.9751212,-0.0395538
0.210771,-0.05554347,-0.9751571,-0.03948517
0.2113639,-0.05354853,-0.9751483,-0.03929053
0.211715,-0.05261868,-0.9751164,-0.03944628
0.2121526,-0.05184598,-0.9750543,-0.03965294
0.2127948,-0.05074104,-0.9749479,-0.04025323
0.2131542,-0.04949149,-0.9748891,-0.04131733
0.2131628,-0.04878446,-0.9749001,-0.04185179
0.2131579,-0.04803261,-0.9749111,-0.04248485
0.2129619,-0.0463758,-0.9749922,-0.04343714
0.2128096,-0.0456742,-0.9750432,-0.04378123
0.2123083,-0.04455132,-0.9751835,-0.04424253
0.2119777,-0.04403846,-0.9752761,-0.04430093
0.2111092,-0.04297742,-0.9755003,-0.04455215
0.2105932,-0.04250344,-0.9756255,-0.04470924
0.2092795,-0.04207089,-0.9759068,-0.04514357
0.2086697,-0.04184128,-0.9760308,-0.04549916
0.2073433,-0.04141873,-0.9763026,-0.04611447
0.2067283,-0.04116286,-0.9764286,-0.04643488
0.2059008,-0.04056759,-0.9766065,-0.04689201
0.2055491,-0.04016113,-0.9766843,-0.04716355
0.205177,-0.03957696,-0.9767575,-0.04775977
0.2050059,-0.03962963,-0.9767663,-0.04826596
0.2045212,-0.03987498,-0.9767882,-0.04965817
0.2042405,-0.03992091,-0.9767954,-0.05062608
0.2034818,-0.03970082,-0.9768294,-0.05313467
0.2031147,-0.03959107,-0.9768199,-0.05477163
0.2022949,-0.03936839,-0.9767782,-0.05857722
0.2017395,-0.03945516,-0.9767556,-0.06077055
0.2005405,-0.03972409,-0.976648,-0.06606181
0.1997729,-0.03984095,-0.9765604,-0.06952245
0.198944,-0.04023435,-0.9764267,-0.07343927
0.1975609,-0.04226507,-0.9758617,-0.08292906
0.1970074,-0.04367132,-0.975416,-0.08856948
0.1968548,-0.04709652,-0.9739264,-0.1024574
0.1971077,-0.04887693,-0.9729285,-0.1103164
0.1971262,-0.05206639,-0.9707289,-0.1269481
0.1969106,-0.05320978,-0.9695447,-0.1355658
0.195982,-0.05469022,-0.9670691,-0.152897
0.1954446,-0.05510295,-0.9657388,-0.161597
0.1948016,-0.05610615,-0.9627286,-0.179048
0.1947482,-0.05651618,-0.9611229,-0.1874079
0.1951382,-0.05794883,-0.9573443,-0.2050732
0.1954191,-0.05879166,-0.9552814,-0.2139915
0.1961245,-0.06066121,-0.9510241,-0.2311029
0.1964075,-0.06153288,-0.9489672,-0.2389543
0.1968777,-0.06282199,-0.9453126,-0.2523426
0.1970599,-0.0634775,-0.9435705,-0.2584816
0.1972988,-0.06501834,-0.9403403,-0.269455
0.197399,-0.06573234,-0.9388339,-0.2744154
0.1970877,-0.06696945,-0.9358858,-0.2842347
0.1963958,-0.06740216,-0.9346836,-0.2885345
0.1942183,-0.0686885,-0.9324093,-0.2969411
0.1928432,-0.06915324,-0.9313782,-0.3009386
0.1894069,-0.0700339,-0.9296932,-0.3080436
0.1876311,-0.07041405,-0.9289105,-0.3113869
0.183892,-0.07061554,-0.9274487,-0.3178616
0.1822529,-0.07070927,-0.926721,-0.320893
0.1785805,-0.07038314,-0.9255151,-0.3264613
0.1765823,-0.07025038,-0.9250687,-0.3288335
0.1724671,-0.07017706,-0.9242035,-0.333434
0.1705653,-0.06999464,-0.9238378,-0.3354578
0.1688468,-0.069786,-0.9233991,-0.3375719
0.1656629,-0.06964398,-0.9225334,-0.3415225
0.1641029,-0.06939737,-0.9220898,-0.343518
0.1612288,-0.06837452,-0.9213756,-0.3469829
0.1596699,-0.06778113,-0.9209757,-0.3488768
0.1562682,-0.06663764,-0.9202955,-0.3524143
0.1541562,-0.06588586,-0.9199956,-0.354264
0.149763,-0.06476978,-0.9192808,-0.3581882
0.1474862,-0.06447682,-0.9188412,-0.3603075
0.1432684,-0.06446595,-0.9179406,-0.3642849
0.1409204,-0.0646377,-0.9175568,-0.3661325
0.1359523,-0.06486897,-0.9173129,-0.368573
0.1304528,-0.06568937,-0.9175297,-0.3698733
0.1277032,-0.06636596,-0.9176699,-0.370364
0.125233,-0.06741874,-0.9178153,-0.370657
0.1210788,-0.06950776,-0.9181749,-0.3707606
0.1194734,-0.07069989,-0.9183583,-0.3706018
0.1170101,-0.07262928,-0.9189063,-0.3696552
0.1159615,-0.07312929,-0.9193491,-0.368785
0.114475,-0.07356406,-0.9204798,-0.3663344
0.1141528,-0.07336222,-0.9211786,-0.3647152
0.1142729,-0.07297273,-0.9223408,-0.3618068
0.1145025,-0.07259551,-0.9228829,-0.360425
0.1148124,-0.07211887,-0.924223,-0.3569717
0.1147173,-0.07187631,-0.9252247,-0.3544475
0.1132497,-0.07115003,-0.9286107,-0.3461132
0.1120883,-0.07140633,-0.9310055,-0.3399501
0.1110052,-0.07289223,-0.9339848,-0.3317182
0.1093025,-0.07723609,-0.9418042,-0.3083708
0.1089108,-0.07849187,-0.9460629,-0.2948602
0.109102,-0.07902721,-0.9553306,-0.2630495
0.1092269,-0.07886243,-0.9596781,-0.2467147
0.1091898,-0.07784832,-0.9679868,-0.2121765
0.1091388,-0.07694653,-0.9716532,-0.1950849
0.1101896,-0.07376371,-0.9778115,-0.1621784
0.1112219,-0.0718593,-0.9802597,-0.1468223
0.1135609,-0.06862664,-0.9837917,-0.1206157
0.1145118,-0.06804433,-0.984936,-0.110264
0.1143879,-0.06661551,-0.9867821,-0.09348227
0.1134669,-0.06630643,-0.9875383,-0.08658383
0.1099042,-0.06634171,-0.9886973,-0.07744368
0.1081853,-0.0658974,-0.989201,-0.07372157
0.1050275,-0.06366468,-0.9900431,-0.06878065
0.1037911,-0.06216568,-0.9903911,-0.0669957
0.101607,-0.05985368,-0.9909726,-0.06377131
0.0991598,-0.05987434,-0.9913998,-0.06090036
0.09800141,-0.05970574,-0.9916083,-0.05953228
